id,geoname_id,extra,alternate_name,extra1,extra2,extra3,extra4,extra5,extra6
9358643,5393128,new,स्यान्टा फे स्प्रिङ्गस्,,,,,,
9358644,5393128,sr,Санта Фе Спрингс,,,,,,
9358645,5393128,zh,圣菲斯普林斯,,,,,,
11377641,5393128,ur,سانتا فے سپرنگز، کیلیفورنیا,,,,,,
12508460,5393128,,Fulton Sulphur Springs,,,,,,
13018863,5393128,en,Santa Fe Springs,1,,,,,
13818060,5393128,unlc,USUYR,,,,,,
1617421,5393180,de,Santa Maria,,,,,,
1617422,5393180,en,Santa Maria,1,,,,,
1927036,5393180,bg,Санта Мария,,,,,,
2767871,5393180,post,93454,,,,,,
2767872,5393180,post,93455,,,,,,
2767873,5393180,post,93456,,,,,,
2767874,5393180,post,93457,,,,,,
2767875,5393180,post,93458,,,,,,
3022147,5393180,link,https://en.wikipedia.org/wiki/Santa_Maria%2C_California,,,,,,
7483610,5393180,iata,SMX,,,,,,
8211496,5393180,es,Santa María,,,,,,
8211497,5393180,sr,Санта Марија,,,,,,
8211498,5393180,pnb,سانٹا ماریا,,,,,,
8211499,5393180,ar,سانتا ماريا,,,,,,
8211500,5393180,ja,サンタマリア,,,,,,
8211501,5393180,fa,سانتا ماریا، کالیفرنیا,,,,,,
8211502,5393180,zh,圣玛丽亚,,,,,,
8708591,5393180,new,सान्ता मारिया,,,,,,
11336015,5393180,nah,Santa María,,,,,,
11336016,5393180,ru,Санта-Мария,,,,,,
12331917,5393180,,Central City,,,,,,
12434391,5393180,,Central Valley,,,,,,
12603605,5393180,,Grangeville,,,,,,
13816414,5393180,unlc,USSMX,,,,,,
15768532,5393180,wkdt,Q643953,,,,,,
1901337,5393212,en,Santa Monica,,,,,,
1901338,5393212,de,Santa Monica,,,,,,
1901339,5393212,pl,Santa Monica,,,,,,
1901340,5393212,fr,Santa Monica,,,,,,
1901341,5393212,ar,سانتا مونيكا,,,,,,
1901342,5393212,bg,Santa Monica,,,,,,
1901343,5393212,bg,Санта Моника,,,,,,
1901344,5393212,ca,Santa Monica,,,,,,
1901345,5393212,fi,Santa Monica,,,,,,
1901346,5393212,it,Santa Monica,,,,,,
1901347,5393212,ja,サンタモニカ,,,,,,
1901348,5393212,la,Monicopolis,,,,,,
1901349,5393212,nl,Santa Monica,,,,,,
1901350,5393212,no,Santa Monica,,,,,,
1901351,5393212,pt,Santa Mônica,,,,,,
1901352,5393212,sco,Santa Monica,,,,,,
1901353,5393212,sk,Santa Monica,,,,,,
1901354,5393212,sv,Santa Monica,,,,,,
2766761,5393212,post,90401,,,,,,
2766762,5393212,post,90402,,,,,,
2766763,5393212,post,90403,,,,,,
2766764,5393212,post,90404,,,,,,
2766765,5393212,post,90405,,,,,,
2766766,5393212,post,90406,,,,,,
2766767,5393212,post,90407,,,,,,
2766768,5393212,post,90408,,,,,,
2766769,5393212,post,90409,,,,,,
2766770,5393212,post,90410,,,,,,
2766771,5393212,post,90411,,,,,,
3022148,5393212,link,https://en.wikipedia.org/wiki/Santa_Monica%2C_California,,,,,,
3057074,5393212,link,https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BD%D1%82%D0%B0-%D0%9C%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0,,,,,,
7483526,5393212,iata,SMO,,,,,,
8206964,5393212,es,Santa Mónica,,,,,,
8206965,5393212,el,Σάντα Μόνικα,,,,,,
8206966,5393212,lt,Santa Monika,,,,,,
8206967,5393212,ur,سانتا مونیکا، کیلیفورنیا,,,,,,
8206968,5393212,ckb,سانتا مۆنیکا، کالیفۆرنیا,,,,,,
8206969,5393212,uk,Санта-Моніка,,,,,,
8206970,5393212,ko,샌타모니카,,,,,,
8206971,5393212,be,Санта-Моніка,,,,,,
8206972,5393212,he,סנטה מוניקה,,,,,,
8206973,5393212,fa,سنتا مونیکا، کالیفرنیا,,,,,,
8206974,5393212,lv,Santamonika,,,,,,
8206975,5393212,th,แซนตามอนิกา,,,,,,
8206976,5393212,ta,சாந்தா மொனிக்கா,,,,,,
8206977,5393212,sr,Санта Моника,,,,,,
8206978,5393212,mn,Санта-Моника,,,,,,
8206979,5393212,az,Santa Monika,,,,,,
8206980,5393212,pnb,سانٹا مونیکا,,,,,,
8206981,5393212,ru,Санта-Моника,,,,,,
8206982,5393212,zh,圣莫尼卡,,,,,,
8702017,5393212,gd,Santa Mónica,,,,,,
8702018,5393212,new,स्यान्टा मोनिका,,,,,,
13816405,5393212,unlc,USSMO,,,,,,
14989373,5393212,wkdt,Q47164,,,,,,
2767708,5393245,post,93060,,,,,,
2767709,5393245,post,93061,,,,,,
3022151,5393245,link,https://en.wikipedia.org/wiki/Santa_Paula%2C_California,,,,,,
3046554,5393245,ru,Санта-Паула,,,,,,
7484230,5393245,iata,SZP,,,,,,
9336461,5393245,ar,سانتا باولا,,,,,,
9336462,5393245,bg,Санта Пола,,,,,,
9336463,5393245,fa,سانتا پائولا، کالیفرنیا,,,,,,
9336464,5393245,new,स्यान्टा पला,,,,,,
9336465,5393245,sr,Санта Пола,,,,,,
9336466,5393245,uk,Санта-Паула,,,,,,
9336467,5393245,zh,圣保拉,,,,,,
13816825,5393245,unlc,USSZP,,,,,,
15792925,5393245,wkdt,Q985348,,,,,,
1611536,5393287,de,Santa Rosa,,,,,,
1611537,5393287,en,Santa Rosa,1,,,,,
1611538,5393287,bg,Санта Роза,,,,,,
1611539,5393287,nl,Santa Rosa,,,,,,
1924835,5393287,pt,Santa Rosa,,,,,,
2768737,5393287,post,95401,,,,,,
2768738,5393287,post,95402,,,,,,
2768739,5393287,post,95403,,,,,,
2768740,5393287,post,95404,,,,,,
2768741,5393287,post,95405,,,,,,
2768742,5393287,post,95406,,,,,,
2768743,5393287,post,95407,,,,,,
2768745,5393287,post,95409,,,,,,
3022153,5393287,link,https://en.wikipedia.org/wiki/Santa_Rosa%2C_California,,,,,,
8065950,5393287,iata,STS,,,,,,
8202459,5393287,ko,샌타로자,,,,,,
8202460,5393287,uk,Санта-Роса,,,,,,
8202461,5393287,ar,سانتا روسا,,,,,,
8202462,5393287,ja,サンタローザ,,,,,,
8202463,5393287,he,סנטה רוזה,,,,,,
8202464,5393287,sr,Санта Роса,,,,,,
8202465,5393287,pnb,سانٹا روزا,,,,,,
8202466,5393287,fa,سانتا روزا، کالیفرنیا,,,,,,
8202467,5393287,ru,Санта-Роза,,,,,,
8202468,5393287,zh,聖羅莎,,,,,,
8622156,5393287,link,http://id.loc.gov/authorities/names/n81081036,,,,,,
8703731,5393287,new,स्यान्टा रोजा,,,,,,
12756692,5393287,,Franklin Town,,,,,,
13816641,5393287,unlc,USSTS,,,,,,
2767234,5393429,post,92071,,,,,,
2767235,5393429,post,92072,,,,,,
3022159,5393429,link,https://en.wikipedia.org/wiki/Santee%2C_California,,,,,,
3046555,5393429,ru,Санти,,,,,,
9384000,5393429,ar,سانتي,,,,,,
9384001,5393429,bg,Сентий,,,,,,
9384002,5393429,fa,سانتی، کالیفرنیا,,,,,,
9384003,5393429,ko,샌티,,,,,,
9384004,5393429,new,स्यान्टी,,,,,,
9384005,5393429,sr,Санти,,,,,,
9384006,5393429,zh,桑蒂,,,,,,
12603725,5393429,,Cowles Station,,,,,,
12638765,5393429,,Cowlestown,,,,,,
12756593,5393429,,Fanita,,,,,,
12756674,5393429,,Cowles,,,,,,
13078763,5393429,en,Santee,1,,,,,
13816754,5393429,unlc,USSXD,,,,,,
6908058,5393484,link,https://en.wikipedia.org/wiki/Saranap%2C_California,,,,,,
12689298,5393484,,Sacanap,,,,,,
12729347,5393484,,Dewing Park,,,,,,
12895534,5393484,en,Saranap,1,,,,,
14985209,5393484,wkdt,Q3470832,,,,,,
2768534,5393485,post,95070,,,,,,
2768535,5393485,post,95071,,,,,,
3022161,5393485,link,https://en.wikipedia.org/wiki/Saratoga%2C_California,,,,,,
8223901,5393485,ja,サラトガ,,,,,,
8223902,5393485,sr,Саратога,,,,,,
8223903,5393485,fa,ساراتوگا، کالیفرنیا,,,,,,
8223904,5393485,bg,Саратога,,,,,,
8223905,5393485,ar,ساراتوغا,,,,,,
8223906,5393485,zh,薩拉托加,,,,,,
8622142,5393485,link,http://id.loc.gov/authorities/names/n81108745,,,,,,
8712243,5393485,new,सारातोगा,,,,,,
11343266,5393485,uk,Саратоґа,,,,,,
12332093,5393485,,Redwood Mills,,,,,,
12416837,5393485,,Bank Mills,,,,,,
12470856,5393485,,McCarthysville,,,,,,
13092323,5393485,en,Saratoga,1,,,,,
13819822,5393485,unlc,USXMQ,,,,,,
1952685,5393611,de,Sausalito,,,,,,
1952686,5393611,fr,Sausalito,,,,,,
1952687,5393611,bg,Саусалито,,,,,,
1952688,5393611,eo,Sausalito,,,,,,
1952689,5393611,it,Sausalito,,,,,,
1952690,5393611,nl,Sausalito,,,,,,
2037734,5393611,ja,サウサリート,,,,,,
2768468,5393611,post,94965,,,,,,
2768469,5393611,post,94966,,,,,,
3022166,5393611,link,https://en.wikipedia.org/wiki/Sausalito%2C_California,,,,,,
7483241,5393611,iata,JMC,,,,,,
8215298,5393611,fa,سائوسالیتو، کالیفرنیا,,,,,,
8215299,5393611,ar,ساوساليتو,,,,,,
8215300,5393611,sr,Сосалито,,,,,,
8215301,5393611,ru,Саусалито,,,,,,
8709068,5393611,new,सौसालितो,,,,,,
8709069,5393611,zh,索萨利托,,,,,,
11336206,5393611,uk,Саусаліто,,,,,,
12305288,5393611,,El Ojo la Agua de Zaucito,,,,,,
12389812,5393611,,Saucelito,,,,,,
12426145,5393611,,Sauselito,,,,,,
12487067,5393611,,Zaucito,,,,,,
12544713,5393611,,Sauceta,,,,,,
12544714,5393611,,Sauceto,,,,,,
12612899,5393611,,Saucilito,,,,,,
12729843,5393611,,Sauzalito,,,,,,
12729882,5393611,,Saucito,,,,,,
12886569,5393611,en,Sausalito,1,,,,,
13809560,5393611,unlc,USJMC,,,,,,
15698074,5393611,wkdt,Q828729,,,,,,
2768532,5393971,post,95066,,,,,,
2768533,5393971,post,95067,,,,,,
3022169,5393971,link,https://en.wikipedia.org/wiki/Scotts_Valley%2C_California,,,,,,
9366758,5393971,ar,سكوتس فالي,,,,,,
9366759,5393971,bg,Скотс Вали,,,,,,
9366761,5393971,fa,اسکاتس ولی، کالیفرنیا,,,,,,
9366762,5393971,new,स्कट्सभ्याली,,,,,,
9366763,5393971,sr,Скотс Вали,,,,,,
9366764,5393971,uk,Скотс-Валлі,,,,,,
9366765,5393971,zh,斯科茨谷,,,,,,
12641471,5393971,,Scott Valley,,,,,,
12917450,5393971,en,Scotts Valley,1,,,,,
13816684,5393971,unlc,USSV4,,,,,,
15740397,5393971,wkdt,Q598266,,,,,,
2766842,5394086,post,90740,,,,,,
3022171,5394086,link,https://en.wikipedia.org/wiki/Seal_Beach%2C_California,,,,,,
8312700,5394086,he,סיל ביץ,,,,,,
8312701,5394086,bg,Сийл Бийч,,,,,,
8312702,5394086,ko,실비치,,,,,,
8312703,5394086,ar,سيل بيتش,,,,,,
8312704,5394086,sr,Сил Бич,,,,,,
8312705,5394086,fa,سیل بیچ,,,,,,
8312706,5394086,zh,海豹滩,,,,,,
8721737,5394086,new,सील बीच,,,,,,
12332249,5394086,,Bay City,,,,,,
12895800,5394086,en,Seal Beach,1,,,,,
13816365,5394086,unlc,USSLH,,,,,,
2768078,5394136,post,93955,,,,,,
3022173,5394136,link,https://en.wikipedia.org/wiki/Seaside%2C_California,,,,,,
3046556,5394136,ru,Сисайд,,,,,,
9463644,5394136,ar,سيسيدي,,,,,,
9463645,5394136,bg,Сийсайд,,,,,,
9463646,5394136,fa,سیساید، کالیفرنیا,,,,,,
9463647,5394136,new,सीसाइड,,,,,,
9463648,5394136,sr,Сисајд,,,,,,
9463649,5394136,zh,海滨,,,,,,
10841192,5394136,link,http://id.loc.gov/authorities/names/n81108321,,,,,,
12374393,5394136,,East Monterey,,,,,,
13113262,5394136,en,Seaside,1,,,,,
13819799,5394136,unlc,USXLU,,,,,,
15789988,5394136,wkdt,Q986900,,,,,,
2768798,5394165,post,95472,,,,,,
2768799,5394165,post,95473,,,,,,
5703846,5394165,link,https://en.wikipedia.org/wiki/Sebastopol%2C_California,,,,,,
8319469,5394165,sr,Себастопол,,,,,,
8319470,5394165,ar,سيباستوبول,,,,,,
8319471,5394165,bg,Себастопол,,,,,,
8319472,5394165,ru,Себастопол,,,,,,
8622157,5394165,link,http://id.loc.gov/authorities/names/n82041165,,,,,,
9345745,5394165,new,सेबासतोपोल,,,,,,
11371990,5394165,uk,Себастопол,,,,,,
11371991,5394165,zh,塞瓦斯托波尔,,,,,,
12479859,5394165,,Pine Grove,,,,,,
13030292,5394165,en,Sebastopol,1,,,,,
13816785,5394165,unlc,USSYD,,,,,,
14992075,5394165,wkdt,Q985264,,,,,,
2767986,5394329,post,93662,,,,,,
3022176,5394329,link,https://en.wikipedia.org/wiki/Selma%2C_California,,,,,,
3046557,5394329,ru,Сельма,,,,,,
9389915,5394329,ar,سيلما,,,,,,
9389916,5394329,bg,Селма,,,,,,
9389917,5394329,fa,سلما، کالیفرنیا,,,,,,
9389919,5394329,new,सेल्मा,,,,,,
9389920,5394329,sr,Селма,,,,,,
9389921,5394329,zh,塞尔玛,,,,,,
13816545,5394329,unlc,USSQZ,,,,,,
15722477,5394329,wkdt,Q983593,,,,,,
2767785,5394842,post,93263,,,,,,
3022184,5394842,link,https://en.wikipedia.org/wiki/Shafter%2C_California,,,,,,
8146052,5394842,iata,MIT,,,,,,
8146053,5394842,en,Shafter,,,,,,
9363607,5394842,ar,شافتير,,,,,,
9363608,5394842,bg,Шафтър,,,,,,
9363609,5394842,fa,شافتر، کالیفرنیا,,,,,,
9363610,5394842,new,शाफ्टर,,,,,,
9363611,5394842,sr,Шафтер,,,,,,
9363612,5394842,zh,沙夫特,,,,,,
13811654,5394842,unlc,USMIT,,,,,,
15716491,5394842,wkdt,Q985258,,,,,,
2767022,5395244,post,91403,,,,,,
2767032,5395244,post,91413,,,,,,
2767035,5395244,post,91423,,,,,,
2767042,5395244,post,91495,,,,,,
6881965,5395244,link,https://en.wikipedia.org/wiki/Sherman_Oaks%2C_Los_Angeles,,,,,,
11566738,5395244,fa,شرمن اوکس، لس‌آنجلس,,,,,,
11566739,5395244,ko,셔먼오크스,,,,,,
13816301,5395244,unlc,USSJJ,,,,,,
15359534,5395244,wkdt,Q1015874,,,,,,
2766890,5395622,post,91024,,,,,,
2766891,5395622,post,91025,,,,,,
3022193,5395622,link,https://en.wikipedia.org/wiki/Sierra_Madre%2C_California,,,,,,
9343412,5395622,ar,سيررا مادري,,,,,,
9343413,5395622,bg,Сиера Мадре,,,,,,
9343414,5395622,fa,سیرا مادره، کالیفرنیا,,,,,,
9343415,5395622,new,सियरा माद्रे,,,,,,
9343416,5395622,sr,Сијера Мадре,,,,,,
9343417,5395622,zh,马德雷,,,,,,
13816271,5395622,unlc,USSIM,,,,,,
14984370,5395622,wkdt,Q174026,,,,,,
3022195,5395754,link,https://en.wikipedia.org/wiki/Signal_Hill%2C_California,,,,,,
10725889,5395754,post,90755,,,,,,
13816267,5395754,unlc,USSII,,,,,,
15327229,5395754,wkdt,Q985349,,,,,,
1613902,5396003,de,Simi Valley,,,,,,
1613903,5396003,en,Simi Valley,1,,,,,
1613904,5396003,fi,Simi Valley,,,,,,
1613905,5396003,nl,Simi Valley,,,,,,
2767710,5396003,post,93062,,,,,,
2767711,5396003,post,93063,,,,,,
2767712,5396003,post,93065,,,,,,
2767716,5396003,post,93094,,,,,,
2767717,5396003,post,93099,,,,,,
3022200,5396003,link,https://en.wikipedia.org/wiki/Simi_Valley%2C_California,,,,,,
8205478,5396003,sr,Сими Вали,,,,,,
8205479,5396003,ko,시미밸리,,,,,,
8205480,5396003,ja,シミバレー,,,,,,
8205481,5396003,pnb,سمی ویلی,,,,,,
8205482,5396003,ar,سيمي فالي,,,,,,
8205483,5396003,uk,Сімі-Веллі,,,,,,
8205484,5396003,bg,Сими Вали,,,,,,
8205485,5396003,fa,سیمی ولی، کالیفرنیا,,,,,,
8205486,5396003,zh,西米谷,,,,,,
8705654,5396003,new,सिमि भ्याली,,,,,,
11327390,5396003,he,סימי ואלי,,,,,,
11327391,5396003,ru,Сими-Вэлли,,,,,,
12332221,5396003,,Simiopolis,,,,,,
12565655,5396003,,Simi,,,,,,
12565656,5396003,,Chimii,,,,,,
12715419,5396003,,Simih,,,,,,
13816279,5396003,unlc,USSIU,,,,,,
2767237,5396974,post,92075,,,,,,
3022208,5396974,link,https://en.wikipedia.org/wiki/Solana_Beach%2C_California,,,,,,
11515532,5396974,ar,سولانا بيتش,,,,,,
11515533,5396974,bg,Солана Бийч,,,,,,
11515534,5396974,fa,سولانا بیچ، کالیفرنیا,,,,,,
11515535,5396974,ko,솔라나비치,,,,,,
11515536,5396974,new,सोलेना बीच,,,,,,
11515537,5396974,sr,Солана Бич,,,,,,
11515538,5396974,zh,索拉纳海滩,,,,,,
13816811,5396974,unlc,USSZB,,,,,,
2768079,5397018,post,93960,,,,,,
3022210,5397018,link,https://en.wikipedia.org/wiki/Soledad%2C_California,,,,,,
3046558,5397018,ru,Соледад,,,,,,
9356952,5397018,ar,سوليداد,,,,,,
9356954,5397018,bg,Соледад,,,,,,
9356955,5397018,fa,سولدد، کالیفرنیا,,,,,,
9356956,5397018,new,सोलेड्याड,,,,,,
9356958,5397018,sr,Соледад,,,,,,
9356959,5397018,zh,索莱达,,,,,,
10841186,5397018,link,http://id.loc.gov/authorities/names/n86108756,,,,,,
13820931,5397018,unlc,USZOL,,,,,,
14966123,5397018,wkdt,Q985256,,,,,,
2767878,5397059,post,93463,,,,,,
2767879,5397059,post,93464,,,,,,
3022211,5397059,link,https://en.wikipedia.org/wiki/Solvang%2C_California,,,,,,
9339131,5397059,ar,سولفانغ,,,,,,
9339132,5397059,az,Solvanq,,,,,,
9339133,5397059,bg,Солвенг,,,,,,
9339134,5397059,fa,سولوانگ، کالیفرنیا,,,,,,
9339135,5397059,ja,ソルバング,,,,,,
9339136,5397059,new,सोल्भ्यांग,,,,,,
9339137,5397059,sr,Солванг,,,,,,
9339138,5397059,zh,索夫昂,,,,,,
11368471,5397059,nn,Solvang i California,,,,,,
13813320,5397059,unlc,USOLG,,,,,,
14977785,5397059,wkdt,Q822559,,,,,,
2768800,5397095,post,95476,,,,,,
3022212,5397095,link,https://en.wikipedia.org/wiki/Sonoma%2C_California,,,,,,
8217608,5397095,bg,Сонома,,,,,,
8217609,5397095,uk,Сонома,,,,,,
8217610,5397095,sr,Сонома,,,,,,
8217611,5397095,fa,سونوما، کالیفرنیا,,,,,,
8217612,5397095,ar,سونوما,,,,,,
8622158,5397095,link,http://id.loc.gov/authorities/names/n82098551,,,,,,
8709193,5397095,new,सोनोमा,,,,,,
8709194,5397095,ta,சோனோமா,,,,,,
12305292,5397095,,Zanoma,,,,,,
12857491,5397095,en,Sonoma,1,,,,,
13816482,5397095,unlc,USSOY,,,,,,
14994960,5397095,wkdt,Q11592,,,,,,
2768536,5397166,post,95073,,,,,,
3022220,5397166,link,https://en.wikipedia.org/wiki/Soquel%2C_California,,,,,,
12332186,5397166,,El Rosario,,,,,,
12332187,5397166,,Sauguel,,,,,,
12416817,5397166,,Sauquil,,,,,,
12452518,5397166,,Soque,,,,,,
12565605,5397166,,Shoquel,,,,,,
12603795,5397166,,Saquel,,,,,,
12938753,5397166,en,Soquel,1,,,,,
13816536,5397166,unlc,USSQQ,,,,,,
15288079,5397166,wkdt,Q1898575,,,,,,
2767091,5397376,post,91733,,,,,,
3022224,5397376,link,https://en.wikipedia.org/wiki/South_El_Monte%2C_California,,,,,,
9462317,5397376,ar,سووث إل مونتي,,,,,,
9462318,5397376,bg,Южен Ел Монти,,,,,,
9462319,5397376,fa,سوت ال مونته، کالیفرنیا,,,,,,
9462320,5397376,new,साउथ एल मोन्ते,,,,,,
9462321,5397376,sr,Саут Ел Монти,,,,,,
9462322,5397376,tl,Timog El Monte,,,,,,
9462323,5397376,zh,南艾爾蒙地,,,,,,
13816108,5397376,unlc,USSDM,,,,,,
15766070,5397376,wkdt,Q983845,,,,,,
1616411,5397603,de,South Gate,,,,,,
1616412,5397603,en,South Gate,1,,,,,
1926513,5397603,fr,South Gate,,,,,,
2766738,5397603,post,90280,,,,,,
3022225,5397603,link,https://en.wikipedia.org/wiki/South_Gate%2C_California,,,,,,
8325509,5397603,pnb,ساؤتھ گیٹ,,,,,,
8325510,5397603,bg,Южен Гейт,,,,,,
8325511,5397603,he,סאות גייט,,,,,,
8325512,5397603,sr,Саут Гејт,,,,,,
8325513,5397603,fa,سوت گیت، کالیفرنیا,,,,,,
8325514,5397603,ar,سوث غيت,,,,,,
8325515,5397603,ja,サウスゲイト,,,,,,
8325516,5397603,zh,南门,,,,,,
8722672,5397603,new,साउथ गेट,,,,,,
11354734,5397603,ur,ساؤتھ گیٹ، کیلیفورنیا,,,,,,
13813572,5397603,unlc,USOUG,,,,,,
13816196,5397603,unlc,USSGC,,,,,,
2769213,5397664,post,96150,,,,,,
2769214,5397664,post,96151,,,,,,
2769215,5397664,post,96152,,,,,,
2769216,5397664,post,96154,,,,,,
2769217,5397664,post,96155,,,,,,
2769218,5397664,post,96156,,,,,,
2769219,5397664,post,96157,,,,,,
2769220,5397664,post,96158,,,,,,
3022226,5397664,link,https://en.wikipedia.org/wiki/South_Lake_Tahoe%2C_California,,,,,,
7482205,5397664,iata,TVL,,,,,,
8299060,5397664,sr,Саут Лејк Тахо,,,,,,
8299061,5397664,bg,Саут Лейк Тахо,,,,,,
8299062,5397664,ar,سووث لاك تاهوي,,,,,,
8299063,5397664,fa,سوت لیک تاهو، کالیفرنیا,,,,,,
8299064,5397664,zh,南太浩湖,,,,,,
8724071,5397664,new,साउथ लेक ताहोई,,,,,,
11362946,5397664,ur,ساوتھ شور لیک تاہو,,,,,,
12374397,5397664,,Al Tahoe,,,,,,
12416916,5397664,,Bijou,,,,,,
12434441,5397664,,Stateline,,,,,,
12674760,5397664,,Tahoe Valley,,,,,,
12756707,5397664,,Tallac Village,,,,,,
12756708,5397664,,Rowland's,,,,,,
12756709,5397664,,Bihou Park,,,,,,
12992941,5397664,en,South Lake Tahoe,1,,,,,
13817377,5397664,unlc,USTTI,,,,,,
13817428,5397664,unlc,USTVL,,,,,,
15376583,5397664,wkdt,Q983602,,,,,,
3022227,5397700,link,https://en.wikipedia.org/wiki/South_Oroville%2C_California,,,,,,
13813601,5397700,unlc,USOVE,,,,,,
2766892,5397717,post,91030,,,,,,
2766893,5397717,post,91031,,,,,,
3022228,5397717,link,https://en.wikipedia.org/wiki/South_Pasadena%2C_California,,,,,,
8303394,5397717,sr,Саут Пасадена,,,,,,
8303395,5397717,fa,ساوت پاسادنا، کالیفرنیا,,,,,,
8303396,5397717,ko,사우스패서디나,,,,,,
8303397,5397717,bg,Южна Пасадина,,,,,,
8303398,5397717,ar,سووث باسادينا,,,,,,
8303399,5397717,zh,南帕萨迪纳,,,,,,
8712364,5397717,new,साउथ पासादेना,,,,,,
13816592,5397717,unlc,USSSD,,,,,,
14963130,5397717,wkdt,Q852581,,,,,,
2768127,5397765,post,94080,,,,,,
2768128,5397765,post,94083,,,,,,
3022229,5397765,link,https://en.wikipedia.org/wiki/South_San_Francisco%2C_California,,,,,,
8622126,5397765,link,http://id.loc.gov/authorities/names/n81081040,,,,,,
8735214,5397765,ar,سووث سان فرانسيسكو,,,,,,
8735215,5397765,bg,Южен Сан Франциско,,,,,,
8735216,5397765,fa,سوت سان فرانسیسکو، کالیفرنیا,,,,,,
8735217,5397765,gan,南舊金山,,,,,,
8735218,5397765,ja,サウスサンフランシスコ,,,,,,
8735219,5397765,new,साउथ स्यान फ्रान्सिस्को,,,,,,
8735220,5397765,sr,Саут Сан Франциско,,,,,,
8735221,5397765,zh,南旧金山,,,,,,
11362721,5397765,uk,Саус-Сан-Франциско,,,,,,
12305293,5397765,,Baden,,,,,,
12860096,5397765,en,South San Francisco,1,,,,,
13816787,5397765,unlc,USSYF,,,,,,
3022230,5397771,link,https://en.wikipedia.org/wiki/South_San_Gabriel%2C_California,,,,,,
15380664,5397771,wkdt,Q2364933,,,,,,
3022231,5397777,link,https://en.wikipedia.org/wiki/South_San_Jose_Hills%2C_California,,,,,,
14979949,5397777,wkdt,Q1757529,,,,,,
3022233,5397841,link,https://en.wikipedia.org/wiki/South_Whittier%2C_California,,,,,,
3022234,5397851,link,https://en.wikipedia.org/wiki/South_Yuba_City%2C_California,,,,,,
14966861,5397851,wkdt,Q281789,,,,,,
2767183,5398277,post,91976,,,,,,
2767184,5398277,post,91977,,,,,,
2767185,5398277,post,91978,,,,,,
2767186,5398277,post,91979,,,,,,
3022240,5398277,link,https://en.wikipedia.org/wiki/Spring_Valley%2C_San_Diego_County%2C_California,,,,,,
3046559,5398277,ru,Спринг-Вэлли,,,,,,
11522335,5398277,new,स्प्रिङ्ग भ्याली,,,,,,
11522336,5398277,sr,Спринг Вали,,,,,,
11522337,5398277,ur,سپرنگ ویلی، سان ڈیگو کاؤنٹی، کیلیفورنیا,,,,,,
13814014,5398277,unlc,USPGY,,,,,,
1952052,5398563,en,Stanford,,,,,,
1952053,5398563,de,Stanford,,,,,,
1952054,5398563,pl,Stanford,,,,,,
1952055,5398563,bg,Станфорд,,,,,,
1952056,5398563,sv,Stanford,,,,,,
1952057,5398563,vi,Stanford,,,,,,
1952058,5398563,zh,斯坦福,,,,,,
2768273,5398563,post,94305,,,,,,
3022248,5398563,link,https://en.wikipedia.org/wiki/Stanford%2C_California,,,,,,
8736736,5398563,ar,ستانفورد,,,,,,
8736737,5398563,be,Стэнфард,,,,,,
8736738,5398563,ko,스탠퍼드,,,,,,
8736739,5398563,new,स्ट्यानफर्ड,,,,,,
8736740,5398563,sr,Станфорд,,,,,,
8736741,5398563,uk,Стенфорд,,,,,,
8736742,5398563,ru,Станфорд,,,,,,
11365388,5398563,fa,استنفورد، کالیفرنیا,,,,,,
11365389,5398563,yue,史丹福,,,,,,
13817203,5398563,unlc,USTNQ,,,,,,
15784305,5398563,wkdt,Q173813,,,,,,
2766816,5398630,post,90680,,,,,,
3022252,5398630,link,https://en.wikipedia.org/wiki/Stanton%2C_California,,,,,,
3046560,5398630,ru,Стэнтон,,,,,,
11476813,5398630,ar,ستانتون,,,,,,
11476814,5398630,bg,Стентън,,,,,,
11476815,5398630,fa,استانتون، کالیفرنیا,,,,,,
11476816,5398630,new,स्ट्यानटन,,,,,,
11476817,5398630,sr,Стантон,,,,,,
11476818,5398630,ur,سٹینٹن، کیلیفورنیا,,,,,,
11476819,5398630,zh,斯坦顿,,,,,,
13816631,5398630,unlc,USSTI,,,,,,
15778422,5398630,wkdt,Q983849,,,,,,
1610132,5399020,de,Stockton,,,,,,
1610133,5399020,en,Stockton,1,,,,,
1610134,5399020,ja,ストックトン,,,,,,
1610135,5399020,nl,Stockton,,,,,,
1610136,5399020,pl,Stockton,,,,,,
1610137,5399020,sv,Stockton,,,,,,
1923340,5399020,fr,Stockton,,,,,,
2004205,5399020,bg,Стоктън,,,,,,
2004206,5399020,it,Stockton,,,,,,
2004207,5399020,pt,Stockton,,,,,,
2768602,5399020,post,95201,,,,,,
2768603,5399020,post,95202,,,,,,
2768604,5399020,post,95203,,,,,,
2768605,5399020,post,95204,,,,,,
2768606,5399020,post,95205,,,,,,
2768607,5399020,post,95206,,,,,,
2768608,5399020,post,95207,,,,,,
2768609,5399020,post,95208,,,,,,
2768610,5399020,post,95209,,,,,,
2768611,5399020,post,95210,,,,,,
2768612,5399020,post,95211,,,,,,
2768613,5399020,post,95212,,,,,,
2768614,5399020,post,95213,,,,,,
2768615,5399020,post,95215,,,,,,
2768616,5399020,post,95219,,,,,,
2768650,5399020,post,95267,,,,,,
